id,age,gender,salary
8873,55,Male,73342
8874,44,male,39930
8875,43,male,61437
8876,49,M,51097
8877,54,Female,47029
8878,40,Female,47434
8879,25,M,38275
8880,40,female,34399
8881,27,F,38841
8882,24,male,40108
8883,59,female,54620
8884,29,F,37124
8885,50,Female,54052
8886,49,Male,69316
8887,40,F,44379
8888,55,Male,59338
8889,46,male,62938
8890,57,F,65771
8891,54,Female,72889
8892,51,female,56930
8893,45,male,48156
8894,23,M,28970
8895,46,Female,57926
8896,55,F,58719
8897,56,F,59919
8898,46,Female,63152
8899,25,Female,27308
8900,37,F,33114
8901,45,M,57058
8902,43,male,59014
8903,26,female,44223
8904,33,Female,40026
8905,32,Female,36344
8906,45,Male,63844
8907,21,female,21409
8908,42,M,45346
8909,47,male,44258
8910,20,F,27850
8911,51,Female,46790
8912,31,M,29549
8913,54,male,48571
8914,45,Female,59273
8915,50,male,68582
8916,31,Male,31970
8917,48,female,65014
8918,24,F,24255
8919,54,Male,71816
8920,26,Female,30343
8921,35,Male,41835
8922,51,Female,71927
8923,36,female,40404
8924,40,male,55412
8925,46,Female,61114
8926,59,M,78448
8927,34,M,28831
8928,42,Female,52315
8929,27,M,29295
8930,44,M,55179
8931,30,F,36983
8932,40,M,37443
8933,29,Female,43888
8934,28,Female,34179
8935,20,Male,25320
8936,41,Male,53558
8937,25,Male,36457
8938,49,male,43197
8939,53,Male,58592
8940,32,M,32884
8941,41,F,45385
8942,25,female,37091
8943,43,Female,62694
8944,40,female,45871
8945,58,female,66967
8946,42,male,40097
8947,24,female,22778
8948,26,Female,42679
8949,22,Female,24501
8950,32,M,35913
8951,31,female,36895
8952,25,F,43424
8953,53,Male,60193
8954,34,Female,46900
8955,37,Male,46206
8956,22,male,41550
8957,41,F,47637
8958,54,male,49025
8959,47,Female,55538
8960,31,F,38616
8961,20,Male,33671
8962,55,F,71781
8963,49,M,61721
8964,42,female,48926
8965,56,female,62098
8966,47,F,50392
8967,24,Female,32239
8968,55,F,57385
8969,29,F,45688
8970,24,Female,23789
8971,33,female,36800
8972,43,Male,37459
8973,47,M,42252
8974,40,female,45466
8975,59,Female,65840
8976,31,F,35017
8977,39,F,45136
8978,51,F,58835
8979,57,F,45725
8980,59,M,64567
8981,40,Female,53815
8982,36,Female,40910
8983,20,Male,21418
8984,47,M,41625
8985,21,F,34455
8986,36,male,38808
8987,58,F,65163
8988,33,M,50889
8989,33,F,38824
8990,37,F,44233
8991,59,female,53474
8992,53,female,75672
8993,20,Female,37112
8994,37,Male,42665
8995,53,M,46282
8996,42,F,45586
8997,35,M,40663
8998,38,male,45450
8999,56,Male,51889
9000,25,Male,24733
9001,43,M,46969
9002,36,Male,53819
9003,35,F,44291
9004,58,Male,60072
9005,25,Female,39573
9006,35,M,33732
9007,28,male,28825
9008,48,M,60554
9009,23,male,30974
9010,45,Female,49407
9011,57,Male,60028
9012,45,F,41440
9013,33,Male,33454
9014,54,F,72981
9015,43,Female,57904
9016,27,Female,41835
9017,59,M,67100
9018,44,female,35771
9019,23,Male,41588
9020,34,F,38382
9021,35,Male,33097
9022,30,Female,29242
9023,47,M,62095
9024,26,female,37195
9025,57,Male,64668
9026,43,F,50703
9027,50,female,42529
9028,23,Male,25908
9029,56,M,62201
9030,54,Male,72730
9031,25,female,45182
9032,52,Male,68315
9033,51,M,43119
9034,57,F,62326
9035,54,Female,61444
9036,36,F,58632
9037,51,female,72252
9038,33,female,37682
9039,38,M,35187
9040,43,F,49369
9041,58,male,78273
9042,30,M,44630
9043,26,Male,33198
9044,43,female,48744
9045,43,male,47610
9046,33,F,40975
9047,43,Male,48200
9048,30,M,35629
9049,27,Male,39714
9050,34,female,39454
9051,21,M,27049
9052,43,male,46237
9053,29,F,31240
9054,51,Male,71182
9055,36,female,42631
9056,29,male,29118
9057,41,Female,46073
9058,25,Male,38921
9059,46,female,49733
9060,39,M,35157
9061,20,male,34692
9062,36,F,34906
9063,20,Male,32250
9064,56,M,63390
9065,34,Male,46190
9066,20,Male,20243
9067,36,Male,33127
9068,57,F,72930
9069,21,F,30060
9070,37,Male,57785
9071,31,Female,35691
9072,48,Male,45367
9073,42,Male,34867
9074,28,male,41443
9075,27,female,25446
9076,35,M,39513
9077,42,F,41795
9078,48,male,44826
9079,29,female,42723
9080,31,male,40133
9081,31,female,46906
9082,49,M,62347
9083,29,F,33841
9084,33,Female,49906
9085,23,Male,31678
9086,39,M,44822
9087,58,Male,79190
9088,26,Female,44610
9089,49,M,59557
9090,43,M,47272
9091,29,F,32104
9092,57,male,49570
9093,55,F,61458
9094,36,Female,54026
9095,40,male,45044
9096,22,female,37968
9097,20,Male,24104
9098,37,Female,53580
9099,21,Female,29631
9100,59,F,60984
9101,23,F,29695
9102,51,female,57339
9103,38,F,42708
9104,39,male,54448
9105,26,Female,41635
9106,28,F,33976
9107,26,M,30530
9108,46,Female,57741
9109,40,Male,56626
9110,54,male,60273
9111,43,M,55630
9112,51,male,64029
9113,31,Female,32033
9114,42,Female,45636
9115,55,male,50916
9116,48,Female,66238
9117,22,Male,26186
9118,27,Male,27655
9119,53,male,45395
9120,33,Male,52323
9121,55,male,73113
9122,51,M,70993
9123,26,M,28514
9124,29,Male,34125
9125,31,Female,47275
9126,59,Female,53195
9127,42,Female,50081
9128,30,male,48321
9129,32,F,35844
9130,31,F,37948
9131,26,male,23475
9132,29,M,42578
9133,26,Male,46411
9134,46,M,49094
9135,26,Female,32475
9136,43,female,47524
9137,42,male,34457
9138,44,F,66401
9139,55,Male,61290
9140,52,male,71904
9141,56,male,71213
9142,58,female,78981
9143,26,male,40625
9144,49,Male,40437
9145,50,Male,53214
9146,56,male,74202
9147,40,male,55505
9148,53,Male,47177
9149,40,Male,33587
9150,59,F,51439
9151,39,male,54414
9152,53,M,72295
9153,27,female,28820
9154,51,M,65827
9155,49,Male,56395
9156,48,F,57940
9157,24,female,32079
9158,49,Male,43120
9159,31,male,37339
9160,58,Male,79241
9161,46,F,40681
9162,32,F,41004
9163,29,Male,37041
9164,55,F,74768
9165,50,female,54963
9166,35,M,47021
9167,58,F,79688
9168,55,Male,49883
9169,45,F,39130
9170,39,M,37749
9171,53,male,46893
9172,56,F,63514
9173,27,Male,42665
9174,23,male,35615
9175,48,F,45989
9176,50,Male,67526
9177,21,female,28813
9178,44,male,50185
9179,57,F,53449
9180,22,Male,34202
9181,24,M,33465
9182,41,male,55822
9183,35,M,34190
9184,28,Male,29349
9185,28,F,31687
9186,31,Female,36641
9187,23,female,23432
9188,37,female,35959
9189,37,Male,53190
9190,52,Female,73407
9191,22,male,25762
9192,57,Male,75469
9193,36,male,32237
9194,31,M,46413
9195,30,M,50592
9196,36,F,41270
9197,54,M,60481
9198,25,female,41790
9199,54,Female,59712
9200,25,M,45860
9201,51,F,55734
9202,30,female,41552
9203,58,male,80526
9204,32,Female,29065
9205,32,Female,45787
9206,58,M,51879
9207,53,M,70999
9208,22,Female,24603
9209,51,Female,45364
9210,23,Male,43143
9211,59,M,66533
9212,20,female,28838
9213,28,male,26963
9214,26,Female,39318
9215,46,female,47018
9216,22,F,40948
9217,41,male,36833
9218,35,F,33699
9219,27,male,27354
9220,24,M,26136
9221,49,F,52080
9222,47,Male,66195
9223,46,female,47985
9224,41,female,36714
9225,49,male,67472
9226,56,F,63095
9227,26,Male,39413
9228,49,F,50938
9229,32,female,39332
9230,41,F,45302
9231,30,Female,30072
9232,24,Male,25472
9233,41,male,34562
9234,34,M,50739
9235,58,F,61967
9236,56,male,73909
9237,50,Male,71237
9238,48,M,65062
9239,58,Female,50595
9240,36,male,46994
9241,25,female,30111
9242,36,M,53920
9243,53,F,58976
9244,42,F,43303
9245,49,F,53776
9246,32,F,42171
9247,49,female,56691
9248,39,F,42190
9249,25,Male,26527
9250,50,female,44185
9251,38,female,34575
9252,25,F,25112
9253,53,M,58977
9254,47,Female,61932
9255,32,Female,49147
9256,29,female,35397
9257,26,F,35645
9258,37,Male,41292
9259,41,female,45016
9260,33,Female,47436
9261,55,female,59260
9262,27,female,33768
9263,31,male,35840
9264,59,male,52936
9265,52,female,55600
9266,43,M,40079
9267,58,Male,51467
9268,33,female,38408
9269,24,male,35711
9270,38,M,32534
9271,22,female,27375
9272,20,male,30051
9273,59,male,80897
9274,56,female,60543
9275,52,Female,71843
9276,36,Female,50659
9277,28,F,34192
9278,50,Male,64561
9279,54,female,48415
9280,22,Male,42071
9281,32,F,41113
9282,56,F,63953
9283,57,male,74087
9284,33,F,36588
9285,25,F,34053
9286,48,F,53612
9287,28,Female,27358
9288,55,F,59738
9289,42,male,34323
9290,34,male,50246
9291,26,F,33521
9292,44,Female,38093
9293,56,female,65549
9294,42,female,35991
9295,30,female,27209
9296,27,Female,33616
9297,55,Male,61735
9298,58,F,67106
9299,20,male,23625
9300,32,male,48661
9301,35,Male,34216
9302,32,Male,32308
9303,56,female,62498
9304,33,male,31636
9305,32,male,45012
9306,31,male,29675
9307,47,Female,51363
9308,41,F,57595
9309,39,Female,37629
9310,38,Female,42568
9311,30,Male,46411
9312,49,male,63192
9313,45,F,63411
9314,34,female,37999
9315,49,Male,46900
9316,48,male,66706
9317,51,Male,46647
9318,49,Male,56814
9319,35,Female,39948
9320,55,Male,48603
9321,37,male,45929
9322,58,male,77044
9323,47,F,40949
9324,38,female,48626
9325,30,Male,29575
9326,36,female,41793
9327,40,F,50487
9328,56,male,50617
9329,53,Female,70983
9330,52,F,56319
9331,48,M,65666
9332,23,male,37509
9333,51,M,50797
9334,30,F,40287
9335,45,Male,41985
9336,37,M,39588
9337,51,female,45895
9338,46,Male,42324
9339,35,male,53808
9340,29,male,28867
9341,53,F,59374
9342,52,male,44068
9343,29,M,26342
9344,45,M,58772
9345,44,F,46525
9346,21,male,29867
9347,45,M,54176
9348,39,Female,53848
9349,22,male,37188
9350,51,Male,45513
9351,20,M,38805
9352,43,M,62914
9353,52,female,74179
9354,57,M,51318
9355,54,M,58254
9356,36,Male,31413
9357,52,M,66418
9358,30,F,37526
9359,42,male,57695
9360,57,F,62603
9361,51,M,46598
9362,38,Female,34764
9363,31,F,41927
9364,47,F,49203
9365,21,female,29943
9366,29,female,31913
9367,38,female,45033
9368,47,female,60086
9369,27,F,34587
9370,42,male,55769
9371,49,female,42016
9372,47,Female,61956
9373,32,M,46110
9374,56,F,59275
9375,31,Male,27529
9376,29,M,36907
9377,36,Female,45401
9378,20,F,29516
9379,41,F,51443
9380,34,M,32047
9381,35,Male,38953
9382,39,M,36834
9383,29,male,46904
9384,45,Male,39648
9385,42,Female,47597
9386,36,F,43977
9387,53,male,46252
9388,41,M,47805
9389,23,Male,23382
9390,26,Male,41437
9391,24,Female,25980
9392,50,female,55899
9393,38,Female,57727
9394,23,M,21582
9395,41,female,57107
9396,22,M,37570
9397,42,F,47475
9398,23,Male,41015
9399,43,Male,56430
9400,33,M,33706
9401,22,Male,24629
9402,40,M,42857
9403,45,M,62170
9404,20,Male,23661
9405,49,Female,51165
9406,23,female,37734
9407,33,F,41255
9408,37,M,43222
9409,31,M,40898
9410,57,male,62795
9411,55,Female,46212
9412,35,male,47777
9413,20,Female,36768
9414,22,female,39400
9415,58,F,77508
9416,54,Female,48641
9417,34,male,33489
9418,57,Male,52933
9419,35,Female,52849
9420,36,Male,53932
9421,53,Male,60146
9422,29,male,30917
9423,30,female,34665
9424,47,M,42112
9425,46,Female,60973
9426,57,M,58611
9427,37,Male,34137
9428,49,Male,42767
9429,32,Male,27477
9430,35,Male,33558
9431,21,Female,36976
9432,39,female,45062
9433,31,female,43477
9434,48,M,62057
9435,27,M,43879
9436,57,M,49928
9437,39,M,36563
9438,54,F,74259
9439,58,F,63439
9440,50,female,54152
9441,35,M,49213
9442,42,male,40081
9443,53,Female,54916
9444,51,Female,45464
9445,36,Female,31623
9446,43,Female,47214
9447,54,Male,49980
9448,42,Female,38007
9449,27,F,29146
9450,42,Female,48493
9451,40,M,47086
9452,38,Female,54254
9453,50,Male,69655
9454,26,male,34690
9455,43,Male,52339
9456,27,Female,33153
9457,32,Male,27634
9458,22,Female,25784
9459,53,male,57617
9460,32,Male,45710
9461,51,male,42955
9462,54,Male,50288
9463,40,Male,39016
9464,20,female,28486
9465,21,M,24107
9466,45,M,48790
9467,22,M,35491
9468,43,Female,45659
9469,45,F,51196
9470,27,male,27243
9471,56,F,61820
9472,27,Female,34901
9473,37,M,31872
9474,37,male,46889
9475,31,F,47318
9476,55,Female,75243
9477,59,Male,53398
9478,21,male,23631
9479,39,Male,57474
9480,22,Female,33821
9481,59,Male,77504
9482,53,male,47462
9483,25,F,33416
9484,59,Female,63304
9485,29,F,28402
9486,43,F,63982
9487,37,male,35811
9488,52,Male,70335
9489,58,male,81246
9490,26,male,43043
9491,48,female,44204
9492,38,male,32228
9493,57,Male,64197
9494,58,Female,50598
9495,44,male,49676
9496,36,female,43145
9497,56,Male,48180
9498,22,Female,28880
9499,43,Female,49258
9500,37,F,32122
9501,45,F,51635
9502,40,F,48892
9503,30,Female,38661
9504,36,M,44950
9505,57,F,50099
9506,40,male,56659
9507,23,M,26643
9508,51,male,43041
9509,37,M,49962
9510,47,Female,53118
9511,55,Female,73646
9512,56,Male,47375
9513,45,female,59907
9514,43,F,47555
9515,29,Female,45474
9516,57,female,52629
9517,27,male,39844
9518,21,Male,35225
9519,54,F,67695
9520,40,Female,58182
9521,46,Male,40369
9522,42,Female,55817
9523,51,Female,54409
9524,45,F,56273
9525,26,Female,36054
9526,52,male,45081
9527,36,F,44677
9528,27,female,34610
9529,36,M,34196
9530,37,male,51815
9531,55,F,74920
9532,58,F,59768
9533,42,Female,46164
9534,31,Female,28425
9535,42,F,43776
9536,52,Male,44364
9537,47,F,41534
9538,42,Male,40561
9539,26,M,27266
9540,21,female,30580
9541,20,female,28660
9542,23,Male,33533
9543,27,Female,36919
9544,48,F,63672
9545,37,Male,45564
9546,56,female,61302
9547,50,Male,55292
9548,25,male,36053
9549,43,female,38729
9550,34,Female,44414
9551,59,Male,68261
9552,31,Female,50249
9553,33,male,29659
9554,46,M,40086
9555,56,M,75637
9556,32,male,51167
9557,57,F,59680
9558,57,Female,61182
9559,22,male,23473
9560,35,male,31336
9561,31,F,27804
9562,33,F,37011
9563,53,female,58917
9564,50,Male,65995
9565,58,M,53373
9566,24,F,25866
9567,31,M,32847
9568,45,male,59099
9569,36,F,39113
9570,30,F,32699
9571,52,female,54324
9572,59,F,65018
9573,23,Male,27079
9574,51,Male,68169
9575,50,F,57782
9576,30,Female,28079
9577,36,Female,33349
9578,46,F,53544
9579,27,M,39196
9580,40,Male,36442
9581,52,M,49137
9582,24,F,32522
9583,51,M,75362
9584,44,female,49198
9585,27,M,27708
9586,46,Female,52021
9587,45,male,47496
9588,59,female,65160
9589,48,Female,40979
9590,28,Male,35055
9591,37,Female,39918
9592,26,male,37885
9593,40,Female,46090
9594,35,Female,42373
9595,22,M,24991
9596,51,Female,69916
9597,29,M,45869
9598,51,male,45310
9599,27,M,25718
9600,51,M,73746
9601,23,female,29913
9602,48,F,51618
9603,31,female,42201
9604,56,F,63529
9605,55,Female,47625
9606,38,M,47079
9607,56,M,74352
9608,50,female,64419
9609,45,Female,
9610,25,female,32929
9611,48,Male,41938
9612,36,male,33212
9613,39,M,37117
9614,29,Male,46319
9615,25,Male,27322
9616,51,F,56889
9617,21,Male,35191
9618,29,F,29470
9619,56,female,63329
9620,46,Male,55903
9621,38,F,45394
9622,35,male,41406
9623,39,M,56888
9624,55,female,63345
9625,24,F,41586
9626,37,F,31344
9627,27,male,33119
9628,32,Female,46352
9629,29,M,44815
9630,55,Female,71200
9631,38,F,45155
9632,50,M,67053
9633,55,male,49038
9634,48,M,64235
9635,42,F,46507
9636,51,Female,52976
9637,30,male,46544
9638,21,F,32867
9639,51,Female,63456
9640,24,female,28880
9641,50,F,51406
9642,32,Female,33850
9643,41,M,55275
9644,54,Male,76361
9645,38,F,33638
9646,48,M,54439
9647,42,female,49894
9648,38,Male,43736
9649,35,M,51988
9650,50,male,69176
9651,35,Female,35584
9652,45,Female,53215
9653,22,Male,30986
9654,42,M,60096
9655,28,F,32913
9656,43,F,46816
9657,52,female,47638
9658,33,Female,42102
9659,47,female,64082
9660,43,Male,41539
9661,26,M,42873
9662,57,M,77407
9663,44,Male,42579
9664,21,F,33142
9665,20,Female,30274
9666,42,male,62018
9667,59,M,51355
9668,37,Male,33678
9669,27,Female,37310
9670,53,female,57087
9671,27,M,39064
9672,48,Female,50889
9673,32,F,43240
9674,20,male,25151
9675,48,male,44307
9676,56,Male,74196
9677,20,Male,33013
9678,24,Male,23890
9679,21,F,25777
9680,41,M,58436
9681,49,Male,53620
9682,30,Female,33916
9683,48,female,51544
9684,22,F,30279
9685,32,male,40054
9686,22,M,29525
9687,29,male,30938
9688,23,M,42097
9689,33,F,42635
9690,42,Female,56863
9691,36,male,51375
9692,20,female,22109
9693,34,female,39452
9694,21,male,28678
9695,37,F,48905
9696,58,male,64472
9697,41,F,56284
9698,47,M,65603
9699,49,male,44728
9700,32,Male,30483
9701,22,M,31552
9702,22,M,36550
9703,45,F,48397
9704,23,F,28822
9705,35,female,31393
9706,47,male,52260
9707,27,male,28698
9708,59,Male,49932
9709,35,Male,38611
9710,50,F,73303
9711,42,male,55629
9712,21,female,40189
9713,28,F,33213
9714,46,M,49362
9715,41,Male,39795
9716,53,F,55437
9717,28,male,42758
9718,52,M,44021
9719,57,Male,62384
9720,53,F,55191
9721,54,M,47640
9722,45,Male,57514
9723,26,F,28764
9724,46,Female,56799
9725,31,F,44698
9726,36,F,47406
9727,40,female,41471
9728,41,Female,53552
9729,45,male,41589
9730,58,male,49812
9731,32,male,36431
9732,42,Male,40504
9733,49,M,40982
9734,36,male,34098
9735,46,Male,42698
9736,39,Female,45627
9737,26,Female,29649
9738,23,female,29253
9739,50,male,66423
9740,49,Female,68622
9741,50,Female,70050
9742,23,Female,22286
9743,37,F,55264
9744,39,male,55248
9745,59,M,48326
9746,59,Female,62875
9747,42,M,56298
9748,57,male,51880
9749,28,Male,43247
9750,35,M,50836
9751,40,Female,35453
9752,28,male,45023
9753,44,M,40573
9754,55,Female,61390
9755,33,male,31592
9756,36,Female,51072
9757,47,F,51175
9758,27,Male,25714
9759,33,male,46852
9760,34,Male,45481
9761,58,male,51863
9762,44,Female,65461
9763,30,M,46260
9764,48,Male,58094
9765,22,Female,39306
9766,58,Male,73642
9767,41,F,58084
9768,56,female,64874
9769,39,M,39815
9770,38,M,56509
9771,32,Female,46293
9772,46,male,64379
9773,38,F,44408
9774,35,Male,32553
9775,21,male,25864
9776,20,F,24008
9777,22,Male,35224
9778,43,female,37722
9779,57,male,78923
9780,21,Male,28002
9781,35,Female,43872
9782,48,male,62614
9783,56,F,66147
9784,23,F,25432
9785,33,Male,31183
9786,36,Male,55940
9787,36,male,31829
9788,39,female,46657
9789,48,male,57409
9790,45,Female,49370
9791,57,M,76906
9792,36,Female,49885
9793,31,Male,42201
9794,47,M,62917
9795,28,F,36815
9796,51,Male,53665
9797,53,M,48308
9798,35,male,29541
9799,50,Female,66267
9800,46,M,41372
9801,48,Female,43309
9802,20,M,30927
9803,46,F,57729
9804,51,Female,70931
9805,30,Female,38949
9806,54,male,58449
9807,21,F,36284
9808,20,male,30094
9809,25,male,38706
9810,26,female,30472
9811,21,male,35513
9812,21,male,24675
9813,24,M,23529
9814,32,M,36980
9815,38,M,37286
9816,38,Female,45450
9817,20,M,22789
9818,54,F,70034
9819,37,F,34656
9820,51,F,54728
9821,51,F,43331
9822,27,female,32275
9823,30,F,36654
9824,39,male,55692
9825,27,Female,27404
